url,status,h1_text,error,status_code
http://dev-release-m2v243.mrliving.tw/fishbone-nightstand.html,accessible,Fishbone 收納邊几/床頭櫃,,200
http://dev-release-m2v243.mrliving.tw/berlin-tvstand-180cm.html,accessible,Berlin 電視櫃,,200
http://dev-release-m2v243.mrliving.tw/carl-wine-cabinet.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/carl-nightstand.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/audrey-cabinets01.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/arthur-cabinets-tall.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-nightstand.html,accessible,Nora 實木床頭櫃,,200
http://dev-release-m2v243.mrliving.tw/23-0028-1-19.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/arthur-sideboard-120cm.html,accessible,Arthur 實木玻璃邊櫃,,200
http://dev-release-m2v243.mrliving.tw/23-0029-1-19.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/mona-bedframe-double.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/joyce-tvstand-walnut.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-drawers.html,accessible,Nora 實木六斗櫃,,200
http://dev-release-m2v243.mrliving.tw/mona-bedframe-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/louvre-bedframe-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/versailles-bedframe-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/arthur-bedframe-fab-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/arthur-bedframe-fab-double.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/liz-bedframe-double.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-bedframe-double.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-bedframe-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-tvstand.html,accessible,Nora 實木電視櫃,,200
http://dev-release-m2v243.mrliving.tw/arthur-bedframe-lea-double.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/23-0053-1-19.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/23-0054-1-19.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/arthur-bedframe-lea-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-bedframe-usb-double.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/nora-bedframe-usb-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/antony-bedframe-lea-queen.html,404_not_found,,404 Not Found,404
http://dev-release-m2v243.mrliving.tw/carl-storage-bedframe-double.html,404_not_found,,404 Not Found,404
